2020-11-20 14:19:52,728 [Worker-0: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/io/zipkin/reporter2/zipkin-reporter-bom/2.16.0/zipkin-reporter-bom-2.16.0.pom
2020-11-20 14:19:52,872 [Worker-0: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/zipkin/reporter2/zipkin-reporter-bom/2.16.0/zipkin-reporter-bom-2.16.0.pom
2020-11-20 14:19:54,209 [Worker-0: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/io/zipkin/reporter2/zipkin-reporter-bom/2.16.0/zipkin-reporter-bom-2.16.0.pom
2020-11-20 14:19:54,624 [Worker-0: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/io/opentelemetry/opentelemetry-bom/0.10.0/opentelemetry-bom-0.10.0.pom
2020-11-20 14:19:54,973 [Worker-0: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/io/opentelemetry/opentelemetry-bom/0.10.0/opentelemetry-bom-0.10.0.pom
2020-11-20 14:19:55,297 [DefaultMetadataResolver-14-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-vault-dependencies/3.0.0-SNAPSHOT/maven-metadata.xml
2020-11-20 14:19:55,301 [DefaultMetadataResolver-14-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-vault-dependencies/3.0.0-SNAPSHOT/maven-metadata.xml
2020-11-20 14:19:55,673 [DefaultMetadataResolver-14-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-vault-dependencies/3.0.0-SNAPSHOT/maven-metadata.xml
2020-11-20 14:19:56,002 [Worker-0: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-vault-dependencies/3.0.0-SNAPSHOT/spring-cloud-vault-dependencies-3.0.0-20201119.200513-436.pom
2020-11-20 14:19:56,357 [Worker-0: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-vault-dependencies/3.0.0-SNAPSHOT/spring-cloud-vault-dependencies-3.0.0-20201119.200513-436.pom
2020-11-20 14:19:57,323 [DefaultMetadataResolver-15-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-zookeeper-dependencies/3.0.0-SNAPSHOT/maven-metadata.xml
2020-11-20 14:19:57,333 [DefaultMetadataResolver-15-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-zookeeper-dependencies/3.0.0-SNAPSHOT/maven-metadata.xml
2020-11-20 14:19:57,673 [DefaultMetadataResolver-15-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-zookeeper-dependencies/3.0.0-SNAPSHOT/maven-metadata.xml
2020-11-20 14:19:58,010 [Worker-0: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-zookeeper-dependencies/3.0.0-SNAPSHOT/spring-cloud-zookeeper-dependencies-3.0.0-20201120.001616-451.pom
2020-11-20 14:19:58,369 [Worker-0: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-zookeeper-dependencies/3.0.0-SNAPSHOT/spring-cloud-zookeeper-dependencies-3.0.0-20201120.001616-451.pom
2020-11-20 14:19:58,727 [DefaultMetadataResolver-16-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-security-dependencies/3.0.0-SNAPSHOT/maven-metadata.xml
2020-11-20 14:19:58,729 [DefaultMetadataResolver-16-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-security-dependencies/3.0.0-SNAPSHOT/maven-metadata.xml
